GEOID,tract_name,county_name,year,total_population,urban_class
24027601204,"The tract encompassing the neighborhoods of Glen Cove Estates, Harwood Park, Hunt Club Estates, and Marble Hill",Howard County,2018,5479.02408367864,Urban
24027601204,"The tract encompassing the neighborhoods of Glen Cove Estates, Harwood Park, Hunt Club Estates, and Marble Hill",Howard County,2019,5788.17040784454,Urban
24027601204,"The tract encompassing the neighborhoods of Glen Cove Estates, Harwood Park, Hunt Club Estates, and Marble Hill",Howard County,2020,6990,Urban
24027601204,"The tract encompassing the neighborhoods of Glen Cove Estates, Harwood Park, Hunt Club Estates, and Marble Hill",Howard County,2021,7481,Urban
24027601204,"The tract encompassing the neighborhoods of Glen Cove Estates, Harwood Park, Hunt Club Estates, and Marble Hill",Howard County,2022,7625,Urban
24027601204,"The tract encompassing the neighborhoods of Glen Cove Estates, Harwood Park, Hunt Club Estates, and Marble Hill",Howard County,2023,8037,Urban
24027601205,"The tract encompassing the neighborhoods of Rockburn Commons, Lawyers Hill, and Quail Ridge",Howard County,2014,3485.57142857143,Urban
24027601205,"The tract encompassing the neighborhoods of Rockburn Commons, Lawyers Hill, and Quail Ridge",Howard County,2015,3496.28571428571,Urban
24027601205,"The tract encompassing the neighborhoods of Rockburn Commons, Lawyers Hill, and Quail Ridge",Howard County,2016,3511.28571428571,Urban
24027601205,"The tract encompassing the neighborhoods of Rockburn Commons, Lawyers Hill, and Quail Ridge",Howard County,2017,3558.42857142857,Urban
24027601205,"The tract encompassing the neighborhoods of Rockburn Commons, Lawyers Hill, and Quail Ridge",Howard County,2018,3786,Urban
24027601205,"The tract encompassing the neighborhoods of Rockburn Commons, Lawyers Hill, and Quail Ridge",Howard County,2019,3755.57142857143,Urban
24027601205,"The tract encompassing the neighborhoods of Rockburn Commons, Lawyers Hill, and Quail Ridge",Howard County,2020,4225,Urban
24027601205,"The tract encompassing the neighborhoods of Rockburn Commons, Lawyers Hill, and Quail Ridge",Howard County,2021,4610,Urban
24027601205,"The tract encompassing the neighborhoods of Rockburn Commons, Lawyers Hill, and Quail Ridge",Howard County,2022,4823,Urban
24027601205,"The tract encompassing the neighborhoods of Rockburn Commons, Lawyers Hill, and Quail Ridge",Howard County,2023,4773,Urban
24027601206,The tract encompassing the village-centers of Hanover and Elkridge,Howard County,2014,4356.96428571429,Urban
24027601206,The tract encompassing the village-centers of Hanover and Elkridge,Howard County,2015,4370.35714285714,Urban
24027601206,The tract encompassing the village-centers of Hanover and Elkridge,Howard County,2016,4389.10714285714,Urban
24027601206,The tract encompassing the village-centers of Hanover and Elkridge,Howard County,2017,4448.03571428571,Urban
24027601206,The tract encompassing the village-centers of Hanover and Elkridge,Howard County,2018,4732.5,Urban
24027601206,The tract encompassing the village-centers of Hanover and Elkridge,Howard County,2019,4694.46428571429,Urban
24027601206,The tract encompassing the village-centers of Hanover and Elkridge,Howard County,2020,3792,Urban
24027601206,The tract encompassing the village-centers of Hanover and Elkridge,Howard County,2021,4301,Urban
24027601206,The tract encompassing the village-centers of Hanover and Elkridge,Howard County,2022,4355,Urban
24027601206,The tract encompassing the village-centers of Hanover and Elkridge,Howard County,2023,4247,Urban
24027602100,The tract encompassing the neighborhoods of Mount Hebron and Rockland,Howard County,2014,8089,Mixed
24027602100,The tract encompassing the neighborhoods of Mount Hebron and Rockland,Howard County,2015,7874,Mixed
24027602100,The tract encompassing the neighborhoods of Mount Hebron and Rockland,Howard County,2016,7719,Mixed
24027602100,The tract encompassing the neighborhoods of Mount Hebron and Rockland,Howard County,2017,7662,Mixed
24027602100,The tract encompassing the neighborhoods of Mount Hebron and Rockland,Howard County,2018,7610,Mixed
24027602100,The tract encompassing the neighborhoods of Mount Hebron and Rockland,Howard County,2019,8089,Mixed
24027602100,The tract encompassing the neighborhoods of Mount Hebron and Rockland,Howard County,2020,8469,Mixed
24027602100,The tract encompassing the neighborhoods of Mount Hebron and Rockland,Howard County,2021,8738,Mixed
24027602100,The tract encompassing the neighborhoods of Mount Hebron and Rockland,Howard County,2022,8764,Mixed
24027602100,The tract encompassing the neighborhoods of Mount Hebron and Rockland,Howard County,2023,9101,Mixed
24027602201,The tract 1.1 miles NW of the neighborhood of Pine Orchard,Howard County,2014,3450,Urban
24027602201,The tract 1.1 miles NW of the neighborhood of Pine Orchard,Howard County,2015,3465,Urban
24027602201,The tract 1.1 miles NW of the neighborhood of Pine Orchard,Howard County,2016,3511,Urban
24027602201,The tract 1.1 miles NW of the neighborhood of Pine Orchard,Howard County,2017,3465,Urban
24027602201,The tract 1.1 miles NW of the neighborhood of Pine Orchard,Howard County,2018,3538,Urban
24027602201,The tract 1.1 miles NW of the neighborhood of Pine Orchard,Howard County,2019,3493,Urban
24027602201,The tract 1.1 miles NW of the neighborhood of Pine Orchard,Howard County,2020,3578,Urban
24027602201,The tract 1.1 miles NW of the neighborhood of Pine Orchard,Howard County,2021,3638,Urban
24027602201,The tract 1.1 miles NW of the neighborhood of Pine Orchard,Howard County,2022,3700,Urban
24027602201,The tract 1.1 miles NW of the neighborhood of Pine Orchard,Howard County,2023,3810,Urban
24027602202,"The tract encompassing the neighborhoods of Chatham, Brinkleigh, Valley Meade, and Chatham Gardens",Howard County,2014,5351.73493975904,Urban
24027602202,"The tract encompassing the neighborhoods of Chatham, Brinkleigh, Valley Meade, and Chatham Gardens",Howard County,2015,5301.34939759036,Urban
24027602202,"The tract encompassing the neighborhoods of Chatham, Brinkleigh, Valley Meade, and Chatham Gardens",Howard County,2016,5411.01204819277,Urban
24027602202,"The tract encompassing the neighborhoods of Chatham, Brinkleigh, Valley Meade, and Chatham Gardens",Howard County,2017,5381.37349397591,Urban
24027602202,"The tract encompassing the neighborhoods of Chatham, Brinkleigh, Valley Meade, and Chatham Gardens",Howard County,2018,5709.3734939759,Urban
24027602202,"The tract encompassing the neighborhoods of Chatham, Brinkleigh, Valley Meade, and Chatham Gardens",Howard County,2019,5662.93975903615,Urban
24027602202,"The tract encompassing the neighborhoods of Chatham, Brinkleigh, Valley Meade, and Chatham Gardens",Howard County,2020,5859,Urban
24027602202,"The tract encompassing the neighborhoods of Chatham, Brinkleigh, Valley Meade, and Chatham Gardens",Howard County,2021,5991,Urban
24027602202,"The tract encompassing the neighborhoods of Chatham, Brinkleigh, Valley Meade, and Chatham Gardens",Howard County,2022,5812,Urban
24027602202,"The tract encompassing the neighborhoods of Chatham, Brinkleigh, Valley Meade, and Chatham Gardens",Howard County,2023,5701,Urban
24027602302,The neighborhood of Valley View,Howard County,2014,6994.7644235558,Urban
24027602302,The neighborhood of Valley View,Howard County,2015,7496.24650149107,Urban
24027602302,The neighborhood of Valley View,Howard County,2016,7803.64996322768,Urban
24027602302,The neighborhood of Valley View,Howard County,2017,8020.39953162723,Urban
24027602302,The neighborhood of Valley View,Howard County,2018,7765.17233737277,Urban
24027602302,The neighborhood of Valley View,Howard County,2019,7383.15750454911,Urban
24027602302,The neighborhood of Valley View,Howard County,2020,6440,Urban
24027602302,The neighborhood of Valley View,Howard County,2021,6133,Urban
24027602302,The neighborhood of Valley View,Howard County,2022,5881,Urban
24027602302,The neighborhood of Valley View,Howard County,2023,6174,Urban
24027602303,The tract 1.5 miles SW of the neighborhood of Pine Orchard,Howard County,2014,3874,Mixed
24027602303,The tract 1.5 miles SW of the neighborhood of Pine Orchard,Howard County,2015,3799,Mixed
24027602303,The tract 1.5 miles SW of the neighborhood of Pine Orchard,Howard County,2016,3861,Mixed
24027602303,The tract 1.5 miles SW of the neighborhood of Pine Orchard,Howard County,2017,3881,Mixed
24027602303,The tract 1.5 miles SW of the neighborhood of Pine Orchard,Howard County,2018,3924,Mixed
24027602303,The tract 1.5 miles SW of the neighborhood of Pine Orchard,Howard County,2019,3822,Mixed
24027602303,The tract 1.5 miles SW of the neighborhood of Pine Orchard,Howard County,2020,4407,Mixed
24027602303,The tract 1.5 miles SW of the neighborhood of Pine Orchard,Howard County,2021,4606,Mixed
24027602303,The tract 1.5 miles SW of the neighborhood of Pine Orchard,Howard County,2022,4465,Mixed
24027602303,The tract 1.5 miles SW of the neighborhood of Pine Orchard,Howard County,2023,4515,Mixed
24027602304,The neighborhood of Pine Orchard,Howard County,2014,5049,Mixed
24027602304,The neighborhood of Pine Orchard,Howard County,2015,4939,Mixed
24027602304,The neighborhood of Pine Orchard,Howard County,2016,5077,Mixed
24027602304,The neighborhood of Pine Orchard,Howard County,2017,5085,Mixed
24027602304,The neighborhood of Pine Orchard,Howard County,2018,5217,Mixed
24027602304,The neighborhood of Pine Orchard,Howard County,2019,5097,Mixed
24027602304,The neighborhood of Pine Orchard,Howard County,2020,5002,Mixed
24027602304,The neighborhood of Pine Orchard,Howard County,2021,5105,Mixed
24027602304,The neighborhood of Pine Orchard,Howard County,2022,4964,Mixed
24027602304,The neighborhood of Pine Orchard,Howard County,2023,4909,Mixed
24027602305,The suburb of Gray Rock,Howard County,2014,3792,Urban
24027602305,The suburb of Gray Rock,Howard County,2015,3822,Urban
24027602305,The suburb of Gray Rock,Howard County,2016,3790,Urban
24027602305,The suburb of Gray Rock,Howard County,2017,3857,Urban
24027602305,The suburb of Gray Rock,Howard County,2018,3768,Urban
24027602305,The suburb of Gray Rock,Howard County,2019,3979,Urban
24027602305,The suburb of Gray Rock,Howard County,2020,4157,Urban
24027602305,The suburb of Gray Rock,Howard County,2021,4429,Urban
24027602305,The suburb of Gray Rock,Howard County,2022,4329,Urban
24027602305,The suburb of Gray Rock,Howard County,2023,4254,Urban
24027602306,"The tract encompassing the suburbs of Dorsey's Search, Dunloggin, and Plum Tree",Howard County,2014,5659.26506024096,Urban
24027602306,"The tract encompassing the suburbs of Dorsey's Search, Dunloggin, and Plum Tree",Howard County,2015,5556.65060240964,Urban
24027602306,"The tract encompassing the suburbs of Dorsey's Search, Dunloggin, and Plum Tree",Howard County,2016,5629.98795180723,Urban
24027602306,"The tract encompassing the suburbs of Dorsey's Search, Dunloggin, and Plum Tree",Howard County,2017,5695.6265060241,Urban
24027602306,"The tract encompassing the suburbs of Dorsey's Search, Dunloggin, and Plum Tree",Howard County,2018,5673.6265060241,Urban
24027602306,"The tract encompassing the suburbs of Dorsey's Search, Dunloggin, and Plum Tree",Howard County,2019,5478.06024096386,Urban
24027602306,"The tract encompassing the suburbs of Dorsey's Search, Dunloggin, and Plum Tree",Howard County,2020,5725,Urban
24027602306,"The tract encompassing the suburbs of Dorsey's Search, Dunloggin, and Plum Tree",Howard County,2021,5915,Urban
24027602306,"The tract encompassing the suburbs of Dorsey's Search, Dunloggin, and Plum Tree",Howard County,2022,5741,Urban
24027602306,"The tract encompassing the suburbs of Dorsey's Search, Dunloggin, and Plum Tree",Howard County,2023,5616,Urban
24027602600,The neighborhood of Kaiser Park at Ellicott City,Howard County,2014,7221.11555555632,Urban
24027602600,The neighborhood of Kaiser Park at Ellicott City,Howard County,2015,7116.45555555634,Urban
24027602600,The neighborhood of Kaiser Park at Ellicott City,Howard County,2016,7684.8985185194,Urban
24027602600,The neighborhood of Kaiser Park at Ellicott City,Howard County,2017,8443.98962963051,Urban
24027602600,The neighborhood of Kaiser Park at Ellicott City,Howard County,2018,8250.06814814895,Urban
24027602600,The neighborhood of Kaiser Park at Ellicott City,Howard County,2019,8431.60000000079,Urban
24027602600,The neighborhood of Kaiser Park at Ellicott City,Howard County,2020,8006,Urban
24027602600,The neighborhood of Kaiser Park at Ellicott City,Howard County,2021,7887,Urban
24027602600,The neighborhood of Kaiser Park at Ellicott City,Howard County,2022,7934,Urban
24027602600,The neighborhood of Kaiser Park at Ellicott City,Howard County,2023,7843,Urban
24027602700,The village-center of Ilchester,Howard County,2014,5264,Urban
24027602700,The village-center of Ilchester,Howard County,2015,5114,Urban
24027602700,The village-center of Ilchester,Howard County,2016,5282,Urban
24027602700,The village-center of Ilchester,Howard County,2017,5426,Urban
24027602700,The village-center of Ilchester,Howard County,2018,5538,Urban
24027602700,The village-center of Ilchester,Howard County,2019,5806,Urban
24027602700,The village-center of Ilchester,Howard County,2020,5930,Urban
24027602700,The village-center of Ilchester,Howard County,2021,6020,Urban
24027602700,The village-center of Ilchester,Howard County,2022,6020,Urban
24027602700,The village-center of Ilchester,Howard County,2023,5887,Urban
24027602800,The town-center of Ellicott City,Howard County,2014,6183.44,Urban
24027602800,The town-center of Ellicott City,Howard County,2015,6272.90769230769,Urban
24027602800,The town-center of Ellicott City,Howard County,2016,6400.90205128205,Urban
